course_id,prereq_id
117779,117743
117779,117752
117780,117751
117782,117781
117784,117781
117792,116970
117793,117805
117794,117805
117795,117805
117796,117805
117797,117792
117797,119287
117801,117805
117801,117803
117801,117796
117801,117813
117801,117814
117802,117805
117803,117805
117805,114870
117805,114918
117806,117805
117806,117794
117808,117805
117809,117805
117813,117805
117814,117805
117814,117793
117815,117746
117816,117805
117824,116038
117825,117835
117826,117835
117827,117835
117828,117835
117832,117835
117833,117835
117834,117835
117835,116038
117836,117835
117843,117838
117843,117886
117843,116606
117843,117214
117843,115289
117843,115661
117843,119860
117847,117838
117847,117886
117847,116606
117847,117214
117848,117838
117848,117886
117848,116606
117848,117214
117856,120272
117856,119860
117856,117843
117857,119860
117861,115661
117861,117843
117862,115661
117862,117843
117863,117409
117870,117409
117870,117861
117870,117862
117870,117863
117881,117860
117889,117888
117890,117888
117899,116606
117906,117409
117908,117838
117908,116606
117908,117214
117910,117843
117920,118460
117920,117855
117921,118460
117921,117855
117922,118460
117922,117855
117924,118460
117924,117855
117926,119860
117937,117389
117938,117389
117938,117390
117939,117389
117939,117390
117943,116746
117943,116757
117948,116346
117952,117951
117954,117953
117962,117961
117962,117963
117971,117970
117971,117972
117973,117970
117973,117972
117976,117975
117978,117977
117979,117977
117979,117978
117981,117980
117983,117982
117995,117996
117998,116964
117998,118187
117999,116964
117999,118187
118000,116964
118000,118187
118001,116964
118001,118187
118002,115275
118002,115354
118002,119676
118003,115346
118003,116964
118003,118187
118004,119676
118004,115275
118004,115281
118005,115359
118005,115290
118005,115275
118005,115279
118005,119676
118006,115346
118006,116964
118006,118187
118007,116964
118007,118187
118008,119691
118008,115973
118008,115976
118009,116964
118009,118187
118010,116964
118010,118187
118011,116964
118011,118187
118012,116964
118012,118187
118013,116964
118013,118187
118014,116964
118014,118187
118015,115158
118015,114943
118015,116964
118015,118187
118018,116964
118018,118187
118019,116964
118019,118187
118020,116964
118020,118187
118022,116964
118022,118187
118023,118016
118023,118029
118023,117736
118023,118021
118024,118016
118025,118016
118025,118024
118026,118016
118026,118016
118026,118028
118026,118030
118027,118016
118027,118016
118027,118028
118028,118016
118028,115258
118028,114943
118029,118016
118030,118016
118030,115184
118031,118016
118032,118016
118033,118016
118034,118016
118034,118028
118034,118016
118034,118028
118035,118016
118036,118016
118037,118016
118037,115258
118038,118016
118039,114961
118039,114983
118040,118016
118040,118048
118040,118104
118040,118052
118040,118053
118041,118016
118041,118029
118041,118048
118041,118052
118041,118053
118042,118016
118042,118024
118043,118016
118044,118016
118045,118016
118047,118016
118048,118016
118048,118036
118048,118104
118049,118016
118049,118029
118050,118016
118051,116746
118052,118016
118052,118048
118052,118047
118053,118016
118053,118030
118053,118037
118053,118052
118054,118016
118055,118016
118056,118016
118057,118016
118058,118016
118059,118016
118059,118028
118060,118016
118060,115184
118061,118016
118061,118060
118063,118016
118063,118060
118064,115184
118064,115258
118064,118060
118064,118100
118065,118064
118066,118099
118066,118102
118066,118102
118066,118065
118067,118016
118069,116964
118069,118187
118070,118028
118071,118028
118072,118030
118074,118033
118075,118035
118076,118036
118077,118037
118078,118097
118078,118038
118079,115184
118079,115258
118079,118028
118079,118030
118079,118060
118080,118079
118081,118028
118081,118030
118081,118060
118092,118091
118093,118091
118093,118092
118094,118091
118094,118092
118094,118093
118095,117429
118096,117429
118097,116375
118098,116964
118098,118187
118099,118016
118099,118060
118099,118100
118100,118016
118100,118060
118101,118063
118101,118066
118102,118016
118102,118099
118104,118016
118104,118047
118107,116964
118107,118187
118108,116964
118108,118187
118109,116964
118109,118187
118110,116964
118110,118187
118112,115980
118112,118597
118112,116964
118112,118187
118113,116964
118113,118187
118114,118016
118115,118016
118117,118030
118118,118016
118119,114943
118119,115258
118119,118016
118119,118028
118121,116964
118121,118187
118123,116964
118123,118187
118125,116375
118128,118059
118131,118040
118131,118048
118131,118053
118137,116964
118137,118187
118138,116964
118138,118187
118140,118139
118141,118139
118142,118139
118142,118140
118143,118139
118144,118139
118144,118140
118145,118139
118145,118140
118146,118139
118147,118139
118148,118139
118148,118163
118149,118139
118152,118139
118152,118140
118152,118142
118153,118139
118153,118141
118154,118139
118154,118143
118155,118139
118155,118140
118155,118141
118155,118142
118159,118139
118159,116884
118160,116964
118160,118187
118161,116964
118161,118187
118162,116964
118162,118187
118163,118139
118163,116329
118164,114813
118164,114785
118164,114787
118164,120026
118164,116964
118164,118187
118167,114813
118167,114785
118167,114787
118167,120026
118167,116964
118167,118187
118168,116964
118168,118187
118170,116964
118170,118187
118171,118139
118171,116884
118173,116964
118173,118187
118174,118139
118174,118158
118175,118174
118176,118139
118177,118139
118178,118139
118179,118178
118180,118178
118181,118139
118181,118158
118181,116884
118184,115377
118184,118359
118184,120168
118184,115379
118184,115375
118184,116964
118184,118187
118187,115867
118187,116947
118190,116964
118190,118187
118194,116964
118194,118187
118195,116964
118195,118187
118197,117446
118198,117446
118198,118196
118199,117446
118199,118196
118202,117446
118203,117446
118203,118196
118204,117446
118204,118196
118205,117446
118205,118196
118206,117446
118206,118196
118207,117446
118207,118196
118208,118197
118208,118204
118208,118203
118211,118214
118211,118218
118211,118213
118211,116864
118212,118214
118212,118218
118212,118213
118212,116864
118213,118214
118213,118218
118214,114931
118214,115062
118214,115352
118214,120167
118215,115074
118215,120135
118215,114935
118215,118214
118216,118215
118217,118215
118217,118216
118217,118242
118217,118218
118217,118219
118217,118220
118217,120026
118217,115922
118218,115074
118218,114931
118218,116765
118218,120135
118219,118215
118220,118215
118220,115922
118220,116876
118221,118214
118223,118215
118223,118242
118224,118214
118225,118214
118226,118215
118226,120026
118226,115922
118226,115790
118227,116964
118227,118187
118228,118215
118229,118215
118230,118215
118231,118220
118232,120135
118232,118214
118232,115074
118234,118215
118234,118242
118235,118214
118235,118215
118235,118218
118235,118213
118236,118217
118241,116964
118241,118187
118242,118215
118245,118214
118246,118214
118246,118218
118246,118213
118247,114931
118247,116765
118247,120135
118247,115074
118247,118214
118247,118218
118249,118239
118249,118240
118250,118214
118252,118237
118252,118239
118252,118239
118253,115341
118253,120166
118255,116964
118255,118187
118258,116044
118258,116046
118258,116047
118258,116048
118258,120026
118258,116050
118258,116273
118258,117721
118258,118294
118258,120026
118259,116964
118259,118187
118260,116964
118260,118187
118261,116964
118261,118187
118262,116964
118262,118187
118263,120026
118263,116772
118263,116773
118263,116775
118264,116964
118264,118187
118265,115340
118265,115304
118265,118382
118266,116964
118266,118187
118267,116964
118267,118187
118269,118272
118270,118265
118270,120170
118270,118279
118271,115338
118272,115338
118272,118271
118273,118272
118274,118272
118275,115352
118275,120167
118275,118265
118275,120170
118276,115377
118276,120168
118277,115377
118277,120168
118277,120126
118278,115377
118278,120168
118278,120126
118279,115352
118279,120167
118280,115352
118280,120167
118280,118265
118280,120170
118281,118265
118281,120170
118281,120126
118282,118275
118282,120126
118283,118282
118284,116964
118284,118187
118285,118275
118285,120126
118286,115377
118286,120168
118286,118275
118287,118286
118288,120026
118288,116964
118288,118187
118289,120135
118289,120136
118289,118276
118289,118277
118290,115377
118290,120168
118291,115352
118291,120167
118291,118265
118291,120170
118292,115377
118292,120168
118292,116329
118292,118253
118292,116261
118292,116263
118292,116319
118292,120135
118292,120136
118293,120126
118293,116329
118293,118253
118293,116261
118293,116263
118294,115352
118294,120167
118295,118294
118296,118294
118297,115377
118297,120168
118297,118294
118298,118297
118299,115377
118299,120126
118300,120126
118301,118265
118301,120170
118301,120126
118307,118276
118307,118279
118308,118283
118309,118308
118310,118280
118310,118282
118311,118285
118312,118287
118313,118312
118314,118289
118315,118290
118316,118292
118316,118293
118317,118356
118318,118301
118318,118291
118322,120026
118323,116964
118323,118187
118324,120126
118324,120135
118324,120136
118325,116964
118325,118187
118326,120126
118326,118294
118326,118298
118326,118297
118326,118381
118327,118326
118328,118326
118329,118326
118330,120126
118330,118324
118331,118324
118332,118318
118333,118292
118333,118293
118335,118294
118342,118297
118342,118381
118342,118326
118343,118297
118343,118298
118343,118326
118343,118329
118344,118277
118345,118344
118347,118326
118352,116964
118352,118187
118354,118292
118354,118293
118355,120126
118355,118297
118356,118286
118357,118297
118357,118326
118358,118298
118360,118294
118360,117721
118361,120126
118361,120135
118361,120136
118369,118298
118369,118383
118370,115377
118370,118359
118370,120168
118370,120126
118370,118297
118370,118381
118370,116317
118372,116964
118372,118187
118373,116964
118373,118187
118376,115418
118378,118265
118378,120170
118378,120126
118380,120126
118380,118294
118380,118381
118381,118294
118382,115304
118383,115377
118383,120126
118383,118297
118389,116964
118389,118187
118390,116964
118390,118187
118397,117805
118400,116964
118400,118187
118401,116964
118401,118187
118402,117447
118402,117448
118410,119450
118410,119451
118410,119453
118410,119452
118410,114764
118411,118410
118415,118409
118416,119873
118420,114764
118420,119450
118421,118406
118422,115731
118426,116964
118426,118187
118427,116964
118427,118187
118433,116765
118433,115074
118433,120126
118433,120136
118435,118214
118438,115789
118438,115790
118438,115377
118438,120168
118439,116765
118439,118437
118439,116263
118439,116842
118439,116105
118439,119968
118439,115364
118439,120171
118440,118436
118441,115789
118441,115790
118441,115377
118441,120168
118442,115089
118442,115377
118442,120168
118443,120135
118443,120136
118443,118442
118444,115791
118444,120026
118445,120135
118445,118438
118446,118440
118446,118449
118446,114783
118447,118445
118448,118445
118449,118436
118449,118438
118449,115791
118449,118214
118450,118445
118450,118449
118451,118436
118451,115791
118451,118445
118451,120126
118452,118436
118452,115791
118452,118445
118452,120126
118454,118443
118454,118441
118454,114811
118456,118447
118457,118439
118457,118449
118458,118439
118459,118439
118459,118445
118460,116964
118460,118187
118462,118443
118469,116964
118469,118187
118472,118471
118477,118476
118480,116964
118480,118187
118482,118443
118482,118445
118482,118449
118484,118214
118484,118218
118484,118213
118484,116864
118485,115791
118487,118438
118487,115401
118488,116765
118488,118433
118488,118443
118488,115928
118489,118443
118489,115914
118489,118433
118489,115928
118491,118214
118491,118218
118491,118213
118491,116864
118492,118451
118492,118470
118496,116765
118496,118445
118497,115377
118497,120168
118497,115789
118497,115790
118498,116765
118503,115867
118504,116964
118504,118187
118505,118471
118506,120012
118506,118436
118506,114931
118506,115959
118506,115364
118506,120171
118506,115341
118506,120166
118507,116964
118507,118187
118508,118436
118508,120012
118508,115788
118509,120006
118509,118508
118510,116964
118510,118187
118511,118215
118511,118216
118511,118242
118511,118218
118511,118219
118511,118220
118511,120026
118511,115922
118512,115377
118512,120168
118512,116329
118512,118253
118512,116261
118512,116263
118512,116319
118512,120135
118512,120136
118513,118443
118513,118449
118513,120026
118515,115341
118515,120166
118516,118515
118517,115341
118517,120166
118517,115009
118518,118517
118518,114931
118519,116964
118519,118187
118520,116964
118520,118187
118521,116964
118521,118187
118522,118516
118522,118518
118523,118522
118524,118518
118524,118555
118525,118522
118526,118523
118527,118523
118528,118555
118529,118518
118529,118555
118529,115661
118529,115127
118529,118108
118530,118516
118531,118523
118532,118517
118532,115009
118532,114931
118532,115661
118532,115127
118532,118108
118535,119878
118535,118523
118536,118535
118537,118535
118538,119878
118541,118523
118542,116964
118542,118187
118543,118523
118545,118525
118546,118515
118547,118526
118547,118546
118554,119878
118554,118523
118554,118522
118554,118534
118555,118517
118556,118518
118557,118518
118558,118516
118558,118555
118558,119878
118558,118529
118559,118558
118559,119878
118560,119101
118560,119102
118560,119106
118560,119110
118560,119111
118561,118522
118562,118522
118563,118546
118564,116964
118564,118187
118565,118543
118567,116964
118567,118187
118568,115260
118568,115263
118568,115955
118568,115964
118569,118568
118570,118568
118571,116964
118571,118187
118572,118568
118573,118568
118573,115272
118573,115964
118573,115955
118574,118568
118574,115272
118574,115330
118574,115955
118574,115964
118575,118573
118576,118573
118576,118574
118576,115330
118577,118568
118580,118581
118585,118568
118586,118568
118587,118568
118597,118568
118611,118608
118612,118608
118613,118608
118614,118608
118615,118608
118615,118614
118615,118619
118623,118616
118623,118617
118624,118608
118627,118608
118627,118611
118628,118611
118628,118612
118629,118613
118630,118614
118631,118608
118632,118619
118633,118616
118634,118617
118636,118608
118643,118617
118643,118616
118644,118642
118645,118608
118650,118652
118651,118652
118652,118304
118653,116645
118654,116634
118655,118652
118656,116964
118656,118187
118660,117458
118664,118663
118680,118679
118683,118684
118688,116964
118688,118187
118689,116964
118689,118187
118690,116964
118690,118187
118691,118699
118693,118691
118694,118692
118695,118693
118696,118694
118697,116964
118697,118187
118698,116964
118698,118187
118700,116964
118700,118187
118701,116964
118701,118187
118702,116964
118702,118187
118704,116964
118704,118187
118705,118699
118706,118705
118707,118699
118707,115818
118709,118708
118725,116964
118725,118187
118726,118703
118726,115766
118726,115778
118727,115766
118727,115778
118728,115766
118728,115778
118729,118726
118730,116115
118730,118695
118731,118730
118732,118731
118733,118164
118733,118288
118734,118167
118734,118288
118743,118869
118744,118743
118745,118875
118747,118888
118749,118894
118751,118900
118755,118882
118768,118767
118771,118835
118772,118836
118773,118837
118774,118838
118775,118839
118776,118840
118777,118841
118778,118842
118779,118830
118781,118843
118782,118852
118783,118691
118783,118692
118783,118723
118784,118853
118785,118845
118786,118846
118787,118847
118788,118848
118789,118849
118790,118827
118791,118828
118794,118854
118795,115766
118795,115778
118796,118795
118799,118796
118800,118691
118800,118692
118801,118800
118802,118801
118807,115818
118807,118707
118809,118808
118811,116964
118811,118187
118812,117459
118813,117459
118814,117459
118816,117459
118823,118691
118823,118692
118823,118705
118824,118693
118824,118694
118824,118823
118824,118723
118825,118693
118825,118694
118825,118823
118825,118824
118829,118699
118829,118706
118834,118767
118844,118691
118844,118692
118844,118723
118844,118757
118859,118858
118860,118859
118861,118860
118862,118861
118863,118862
118864,118863
118865,118864
118868,118867
118869,118868
118870,118744
118871,118870
118873,118872
118874,118873
118875,118874
118876,118875
118877,118876
118878,118877
118879,118878
118880,118721
118881,118880
118882,118881
118883,118755
118883,118829
118884,118883
118885,118884
118886,118714
118887,118886
118888,118887
118889,118747
118889,118829
118890,118889
118891,118890
118892,118716
118893,118892
118894,118893
118895,118749
118895,118829
118896,118901
118897,118896
118898,118718
118899,118898
118900,118899
118901,118829
118901,118751
118902,118901
118903,118902
118905,118904
118906,118905
118907,118906
118908,118906
118909,118829
118909,118908
118910,118909
118911,118910
118913,118691
118913,118692
118913,118912
118914,118693
118914,118694
118914,118913
118915,118695
118915,118696
118915,118914
118916,115766
118916,115778
118916,118915
118917,118829
118917,118916
118918,118726
118918,118727
118918,118728
118918,118917
118919,118918
118921,118920
118922,118921
118923,118922
118924,118923
118925,118924
118925,118829
118925,118708
118926,118925
118927,118926
118933,118869
118933,118875
118933,118894
118933,118900
118933,118907
118933,118882
119005,119004
119006,119005
119007,119006
119009,119010
119009,119691
119009,115971
119012,119011
119013,117553
119014,116964
119014,118187
119016,116964
119016,118187
119018,115258
119018,117350
119020,119019
119021,114931
119021,114943
119022,116964
119022,118187
119023,119019
119024,115959
119024,115955
119025,115959
119025,115955
119028,119021
119029,115661
119029,115285
119030,119028
119030,115258
119030,115978
119030,119811
119030,119922
119031,115979
119031,115661
119031,115607
119031,117499
119032,119028
119032,115978
119032,119811
119032,119922
119032,115258
119032,115607
119032,115661
119032,117499
119033,119030
119034,119033
119034,119032
119035,119024
119035,117554
119035,119021
119035,116922
119036,119035
119037,119028
119038,116964
119038,118187
119040,119021
119040,119024
119040,114943
119040,115959
119040,114931
119041,119024
119041,119025
119041,115959
119041,115955
119043,119025
119043,119024
119043,119811
119043,119922
119043,115661
119043,115285
119044,119021
119044,116922
119046,116964
119046,118187
119047,119025
119047,115959
119047,115955
119048,116964
119048,118187
119049,119021
119050,119028
119052,114870
119054,119025
119055,116964
119055,118187
119056,119030
119056,119032
119056,115978
119056,115258
119058,119033
119058,119034
119059,119036
119063,114870
119064,119363
119065,119363
119065,119364
119065,119371
119066,119363
119066,119364
119066,119371
119066,115356
119066,115364
119066,120171
119066,115661
119067,119363
119067,119364
119067,119371
119067,115356
119067,115364
119067,120171
119067,115661
119068,119367
119069,119363
119069,119364
119069,119371
119069,119366
119069,119367
119070,116964
119070,118187
119072,116964
119072,118187
119073,119021
119074,119042
119074,119363
119074,119364
119077,119363
119078,116964
119078,118187
119079,115959
119079,115955
119083,116964
119083,118187
119084,116964
119084,118187
119085,117460
119088,116964
119088,118187
119089,116964
119089,118187
119090,115184
119090,115258
119090,114943
119090,115265
119090,114870
119090,114830
119090,115661
119091,119090
119091,119092
119091,119093
119091,119095
119092,115184
119092,115258
119092,114943
119092,115265
119092,114870
119092,114830
119092,115661
119093,115184
119093,115258
119093,114943
119093,115265
119093,114870
119093,114830
119093,115661
119094,119090
119094,119092
119094,119093
119094,119095
119095,115184
119095,115258
119095,114943
119095,115265
119095,114870
119095,114830
119095,115661
119096,119090
119096,119092
119096,119093
119096,119095
119099,119922
119099,119100
119099,119158
119099,119105
119099,119134
119099,119135
119100,119091
119100,119094
119100,119096
119100,119103
119101,119099
119101,119104
119101,119109
119102,119099
119102,119104
119102,119109
119102,119098
119102,119108
119103,119090
119103,119092
119103,119093
119103,119095
119104,119105
119104,119134
119104,119135
119105,119091
119105,119094
119105,119096
119105,119103
119106,119099
119106,119104
119106,119109
119107,116964
119107,118187
119109,119100
119109,119158
119109,119105
119109,119134
119109,119135
119110,119099
119110,119104
119110,119109
119111,119099
119111,119104
119111,119109
119118,119116
119118,119117
119120,119119
119121,119116
119121,119117
119121,119120
119124,119116
119124,119117
119125,119124
119125,119136
119125,119137
119127,119136
119127,119137
119127,119124
119128,119136
119128,119137
119128,119124
119128,119125
119129,119136
119129,119137
119129,119124
119129,119125
119129,119160
119129,119127
119129,119128
119131,117462
119134,119091
119134,119094
119134,119096
119134,119103
119135,119091
119135,119094
119135,119096
119135,119103
119138,119098
119138,119108
119139,119101
119139,119102
119139,119106
119139,119110
119139,119111
119140,119090
119140,119092
119140,119093
119140,119095
119143,119141
119143,119142
119143,119144
119145,119143
119145,119146
119145,119148
119146,119141
119146,119142
119146,119144
119147,119149
119147,119150
119147,119154
119148,119141
119148,119142
119148,119144
119149,119145
119149,119151
119149,119153
119150,119145
119150,119151
119150,119153
119151,119143
119151,119146
119151,119148
119152,119149
119152,119150
119152,119154
119153,119143
119153,119146
119153,119148
119154,119145
119154,119151
119154,119153
119155,119149
119155,119150
119155,119154
119158,119091
119158,119094
119158,119096
119158,119103
119160,119124
119160,119136
119160,119125
119160,119137
119161,119124
119161,119136
119161,119125
119161,119160
119161,119137
119162,119101
119162,119102
119162,119106
119162,119110
119162,119111
119163,119099
119163,119104
119163,119109
119166,118184
119166,115388
119166,116964
119166,118187
119168,120176
119168,119087
119168,120263
119168,120264
119170,119171
119170,120161
119170,120315
119170,120256
119170,120257
119170,120258
119171,120252
119171,120253
119171,120251
119171,120254
119171,120255
119175,119185
119175,119182
119176,119185
119176,119182
119181,119182
119182,119185
119193,119188
119199,117463
119202,115184
119202,115264
119202,115258
119203,117463
119203,119199
119204,116964
119204,118187
119207,119206
119208,119206
119209,119206
119209,119207
119210,119206
119210,119207
119213,119211
119213,119212
119214,114761
119214,117464
119215,116964
119215,118187
119219,117464
119220,117464
119221,117464
119221,116336
119222,119221
119223,114761
119223,117464
119227,117464
119227,119216
119227,119217
119227,119218
119227,119221
119230,117464
119230,119221
119239,116964
119239,118187
119240,116964
119240,118187
119241,118258
119242,116964
119242,118187
119243,116964
119243,118187
119244,116964
119244,118187
119246,118263
119246,116964
119246,118187
119247,116964
119247,118187
119252,116964
119252,118187
119265,115420
119268,116964
119268,118187
119271,116964
119271,118187
119272,116144
119272,116149
119275,116964
119275,118187
119276,116964
119276,118187
119278,115420
119278,119265
119281,116964
119281,118187
119282,116964
119282,118187
119286,115732
119288,119287
119289,119287
119290,119287
119291,119287
119291,119288
119292,119287
119293,119287
119294,119287
119294,119288
119294,119289
119294,119292
119295,119287
119296,119295
119297,119287
119298,119289
119298,119290
119298,119292
119299,119294
119299,119295
119300,119288
119305,119010
119305,119691
119305,115971
119307,118288
119307,116964
119307,118187
119308,118322
119309,116964
119309,118187
119310,116964
119310,118187
119311,116964
119311,118187
119312,116964
119312,118187
119313,116964
119313,118187
119314,116964
119314,118187
119315,115089
119315,120135
119316,119315
119317,119356
119317,120135
119318,119317
119319,115074
119320,119322
119320,119319
119321,119319
119321,119324
119322,114931
119322,115377
119322,115089
119323,119353
119323,115089
119324,115089
119324,115377
119324,120168
119325,114931
119325,115089
119325,115377
119325,120168
119326,119322
119326,120135
119326,119356
119327,116964
119327,118187
119328,119322
119328,119324
119329,119322
119332,119315
119332,119356
119332,120135
119333,119324
119334,119335
119335,120135
119335,119356
119336,119353
119336,119315
119336,119326
119339,119324
119339,120135
119340,119325
119340,119326
119341,119326
119341,119335
119342,119318
119342,119324
119343,119341
119344,119334
119344,119341
119346,120245
119349,119321
119349,119333
119349,119339
119349,119342
119353,115062
119354,115340
119356,115377
119356,120168
119356,115089
119357,116964
119357,118187
119358,115089
119358,119315
119360,115062
119360,114985
119361,115089
119361,115377
119361,120168
119362,116964
119362,118187
119363,114870
119364,119363
119365,119363
119365,119364
119365,119371
119366,119363
119366,119364
119366,119371
119366,115356
119366,115364
119366,120171
119366,115661
119367,119363
119367,119364
119367,119371
119367,115356
119367,115364
119367,120171
119367,115661
119368,119367
119369,119363
119369,119364
119369,119371
119369,119366
119369,119367
119370,119363
119371,119042
119371,119363
119371,119364
119373,119363
119376,116343
119378,116964
119378,118187
119379,116964
119379,118187
119380,116964
119380,118187
119381,116964
119381,118187
119383,116964
119383,118187
119385,116964
119385,118187
119387,116964
119387,118187
119396,116964
119396,118187
119411,116964
119411,118187
119413,119412
119420,119926
119422,119926
119422,119425
119429,118511
119430,114761
119430,116375
119431,119926
119431,119425
119434,116964
119434,118187
119435,118513
119437,116151
119451,117805
119452,117805
119453,119450
119454,119450
119455,119450
119455,119451
119455,119452
119455,119453
119455,118396
119459,116375
119460,114761
119460,116375
119462,116964
119462,118187
119463,116375
119463,115661
119464,115183
119464,115184
119466,116964
119466,118187
119467,116375
119468,119467
119468,119471
119468,119472
119469,116375
119470,116375
119471,116375
119472,116375
119473,115661
119474,115661
119474,119927
119475,119464
119476,119464
119477,116375
119478,116375
119479,116375
119480,116375
119481,116375
119482,116375
119483,116375
119484,116375
119485,116375
119486,116375
119487,116375
119488,116375
119489,116375
119490,116375
119494,119927
119495,116964
119495,118187
119497,119927
119497,119546
119497,119474
119499,119478
119500,116964
119500,118187
119501,119467
119502,119470
119509,119508
119512,119476
119513,119475
119518,116964
119518,118187
119519,119483
119520,119485
119521,119478
119522,116964
119522,118187
119525,119477
119525,119485
119527,116964
119527,118187
119528,119463
119528,115661
119528,119914
119535,119533
119536,119927
119536,119477
119536,119483
119536,119485
119536,119546
119536,119474
119537,119927
119537,119546
119537,119474
119537,119470
119537,119479
119538,119927
119538,119546
119538,119474
119538,119478
119538,119482
119539,116964
119539,118187
119540,119927
119540,119546
119540,119474
119540,119476
119541,117472
119542,117472
119544,117483
119546,115661
119546,119463
119546,119927
119548,116964
119548,118187
119549,116964
119549,118187
119553,116964
119553,118187
119556,116964
119556,118187
119563,119550
119563,119934
119563,119555
119564,119550
119564,119552
119564,119555
119565,119559
119565,119563
119565,119591
119570,119557
119573,119575
119575,119572
119577,119572
119580,119578
119580,119579
119581,119572
119581,119575
119582,119572
119582,119575
119582,119573
119583,119575
119584,119575
119591,119550
119591,119934
119591,119555
119592,119557
119592,119591
119592,119606
119592,119600
119592,119570
119592,119571
119592,119593
119593,119557
119601,119550
119602,119552
119611,116234
119611,116691
119613,116964
119613,118187
119615,116964
119615,118187
119616,116964
119616,118187
119618,116959
119618,116965
119618,116381
119618,116960
119618,116964
119618,118187
119619,116964
119619,118187
119620,116964
119620,118187
119625,116964
119625,118187
119629,116964
119629,118187
119632,116964
119632,118187
119637,116964
119637,118187
119639,117384
119641,117389
119642,117389
119642,117390
119643,117389
119643,117390
119651,116964
119651,118187
119652,119668
119652,119648
119652,119650
119653,119668
119653,119648
119653,119650
119654,119652
119654,119653
119657,119647
119658,119668
119658,119648
119659,115825
119659,119646
119661,116964
119661,118187
119662,119653
119666,116964
119666,118187
119669,119655
119673,119675
119674,119648
119675,119653
119676,115260
119676,115263
119676,116964
119676,118187
119680,119678
119680,119678
119681,119678
119681,119678
119691,115960
119691,115964
119691,116964
119691,118187
119693,116964
119693,118187
119698,115183
119698,118015
119701,114870
119702,114870
119702,114876
119703,116964
119703,118187
119706,119705
119706,119708
119706,119710
119706,119712
119707,119706
119709,119708
119713,119705
119713,119708
119713,119710
119713,119712
119714,119706
119714,119713
119715,119705
119715,119708
119715,119710
119718,119705
119718,119708
119718,119710
119720,119719
119721,116964
119721,118187
119722,116964
119722,118187
119722,116484
119722,116336
119724,119723
119724,119728
119725,119724
119726,119724
119727,119724
119729,119728
119730,119729
119731,119730
119733,119732
119735,119720
119736,119723
119736,119724
119737,119720
119738,119724
119739,119724
119741,119720
119742,119724
119746,119755
119748,116964
119748,118187
119749,117487
119749,117488
119749,119723
119749,119724
119753,119729
119754,119729
119755,119733
119758,116964
119758,118187
119759,115352
119759,120167
119759,120126
119759,116273
119760,116267
119761,116262
119761,115263
119762,116269
119762,115368
119762,119761
119763,116273
119763,116276
119763,116051
119764,116276
119764,116051
119765,116272
119765,116041
119765,116273
119765,116279
119766,118265
119766,120170
119766,116262
119767,116273
119768,116273
119768,116276
119768,116051
119769,116282
119770,116284
119770,116056
119771,116262
119772,116262
119772,116045
119773,116046
119773,120026
119773,120136
119773,120126
119773,116770
119775,116048
119776,116045
119776,116273
119777,116045
119777,116273
119779,116964
119779,118187
119780,117519
119783,119784
119786,119787
119793,116964
119793,118187
119794,116964
119794,118187
119795,116964
119795,118187
119796,116964
119796,118187
119797,117468
119797,116964
119797,118187
119798,116378
119799,116378
119800,116378
119801,116378
119801,115431
119801,119799
119801,119961
119801,119798
119802,116378
119802,119961
119802,119798
119803,116378
119804,116378
119805,116378
119806,116378
119807,116378
119808,116378
119809,116378
119811,116964
119811,118187
119812,116378
119813,116378
119814,116378
119815,116378
119816,116378
119817,116378
119818,116378
119819,116378
119821,116378
119821,119961
119821,119798
119822,116378
119823,116378
119824,116378
119825,116378
119838,116378
119840,116378
119841,116378
119841,115431
119841,119799
119841,119961
119841,119798
119841,119801
119842,116378
119842,119961
119842,119798
119842,119802
119843,116378
119843,119961
119843,119798
119843,119801
119843,119802
119844,116378
119857,119864
119859,116964
119859,118187
119860,116964
119860,118187
119863,118016
119863,116964
119863,118187
119865,116964
119865,118187
119871,119870
119872,116964
119872,118187
119873,116964
119873,118187
119878,116964
119878,118187
119880,119876
119882,119876
119883,119876
119883,119877
119883,119619
119884,119876
119884,119877
119884,119619
119886,119876
119886,119877
119886,119619
119887,119876
119887,119877
119887,119619
119888,119876
119889,119876
119890,119876
119891,119876
119909,119911
119913,116964
119913,118187
119914,115661
119916,119914
119921,116964
119921,118187
119922,116964
119922,118187
119923,116964
119923,118187
119924,119653
119924,119930
119925,119924
119925,119653
119925,119674
119926,116964
119926,118187
119927,116375
119927,115661
119927,116964
119927,118187
119930,115827
119934,116964
119934,118187
119936,119928
119936,119930
119937,115827
119937,119930
119938,119928
119938,119930
119939,119928
119939,115827
119939,119930
119940,119930
119941,119928
119942,119928
119943,116964
119943,118187
119945,119944
119947,119964
119947,119932
119948,119931
119948,119964
119949,119964
119949,119962
119951,119964
119959,116964
119959,118187
119961,116378
119961,116964
119961,118187
119967,120012
119969,119968
119969,115364
119969,120171
119969,115341
119969,120166
119970,119968
119970,115364
119970,120171
119970,115341
119970,120166
119971,115304
119972,120012
119972,118436
119972,114931
119972,115959
119972,115364
119972,120171
119972,115341
119972,120166
119973,119968
119973,115364
119973,120171
119973,114985
119973,115009
119973,115062
119973,115074
119974,115607
119975,119974
119976,120012
119976,114931
119976,114985
119977,119978
119978,120001
119978,119967
119978,119973
119979,115685
119979,115689
119979,117724
